Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
446.0000,43.1700,627635.3490,240591765.6732,240591765.6732
447.0000,24.4200,324940.2996,240916705.9728,240916705.9728
448.0000,65.2700,984411.9144,241901117.8872,241901117.8872
449.0000,26.3000,355290.5232,242256408.4104,242256408.4104
450.0000,35.3100,500745.5844,242757153.9948,242757153.9948
451.0000,32.2600,451507.1898,243208661.1846,243208661.1846
452.0000,25.7000,345604.2816,243554265.4662,243554265.4662
453.0000,65.9800,995873.9670,244550139.4332,244550139.4332
454.0000,44.3200,646200.6456,245196340.0788,245196340.0788
455.0000,50.0600,738865.6902,245935205.7690,245935205.7690
456.0000,35.2300,499454.0856,246434659.8546,246434659.8546
457.0000,53.7500,798436.0758,247233095.9304,247233095.9304
458.0000,39.8300,573715.2708,247806811.2012,247806811.2012
459.0000,45.9600,672676.3728,248479487.5740,248479487.5740
460.0000,43.5700,634092.8436,249113580.4176,249113580.4176
461.0000,45.2300,660891.4452,249774471.8628,249774471.8628
462.0000,31.1200,433103.3304,250207575.1932,250207575.1932
463.0000,60.1300,901433.1114,251109008.3046,251109008.3046
464.0000,47.8800,703672.3458,251812680.6504,251812680.6504
465.0000,49.9300,736767.0042,252549447.6546,252549447.6546
466.0000,64.0800,965200.8684,253514648.5230,253514648.5230
467.0000,51.0100,754202.2392,254268850.7622,254268850.7622
468.0000,57.9500,866239.7670,255135090.5292,255135090.5292
469.0000,50.4900,745807.4964,255880898.0256,255880898.0256
470.0000,24.8500,331882.1064,256212780.1320,256212780.1320
471.0000,62.6500,942115.3260,257154895.4580,257154895.4580
472.0000,67.2400,1016215.0740,258171110.5320,258171110.5320
473.0000,29.6700,409694.9136,258580805.4456,258580805.4456
474.0000,54.7800,815064.1236,259395869.5692,259395869.5692
475.0000,43.4900,632801.3448,260028670.9140,260028670.9140
476.0000,29.9000,413407.9728,260442078.8868,260442078.8868
477.0000,42.2400,612621.6750,261054700.5618,261054700.5618
478.0000,47.9400,704640.9696,261759341.5314,261759341.5314
479.0000,53.7100,797790.3264,262557131.8578,262557131.8578
480.0000,11.8100,121367.7888,262678499.6466,262678499.6466
481.0000,14.8900,171090.4956,262849590.1422,262849590.1422
482.0000,53.3200,791494.2696,263641084.4118,263641084.4118
483.0000,14.7200,168346.0608,263809430.4726,263809430.4726
484.0000,45.1600,659761.3836,264469191.8562,264469191.8562
485.0000,70.8300,1074171.0864,265543362.9426,265543362.9426
486.0000,18.4700,228885.0708,265772248.0134,265772248.0134
487.0000,47.6400,699797.8488,266472045.8622,266472045.8622
488.0000,45.4600,664604.5044,267136650.3666,267136650.3666
489.0000,40.5900,585984.5106,267722634.8772,267722634.8772
490.0000,28.7200,394358.3646,268116993.2418,268116993.2418
491.0000,54.3100,807476.5680,268924469.8098,268924469.8098
492.0000,33.6500,473946.9828,269398416.7926,269398416.7926
493.0000,26.4000,356904.8970,269755321.6896,269755321.6896
494.0000,39.4700,567903.5262,270323225.2158,270323225.2158
495.0000,39.1700,563060.4054,270886285.6212,270886285.6212
496.0000,53.8300,799727.5746,271686013.1958,271686013.1958
497.0000,21.1700,272473.1580,271958486.3538,271958486.3538
498.0000,31.6200,441175.1988,272399661.5526,272399661.5526
499.0000,33.2800,467973.8004,272867635.3530,272867635.3530
500.0000,51.2900,758722.4850,273626357.8380,273626357.8380
501.0000,66.5600,1005237.3336,274631595.1716,274631595.1716
502.0000,24.5600,327200.4228,274958795.5944,274958795.5944
503.0000,42.3000,613590.2988,275572385.8932,275572385.8932
504.0000,43.0500,625698.1008,276198083.9940,276198083.9940
505.0000,27.2800,371111.3844,276569195.3784,276569195.3784
506.0000,47.1000,691080.2316,277260275.6100,277260275.6100
507.0000,54.1900,805539.3198,278065814.9298,278065814.9298
508.0000,65.6900,991192.2834,279057007.2132,279057007.2132
509.0000,49.7200,733376.8200,279790384.0332,279790384.0332
510.0000,42.8900,623115.1032,280413499.1364,280413499.1364
511.0000,41.3400,598092.3126,281011591.4490,281011591.4490
512.0000,42.8200,621985.0416,281633576.4906,281633576.4906
513.0000,28.8900,397102.7994,282030679.2900,282030679.2900
514.0000,25.5200,342698.4090,282373377.6990,282373377.6990
515.0000,28.3700,388708.0566,282762085.7556,282762085.7556
516.0000,43.6000,634577.1558,283396662.9114,283396662.9114
517.0000,10.0000,92147.6268,283488810.5382,283488810.5382
518.0000,32.3600,453121.5630,283941932.1012,283941932.1012
519.0000,36.4800,519633.7554,284461565.8566,284461565.8566
520.0000,39.6000,570002.2116,285031568.0682,285031568.0682
521.0000,22.1700,288616.8936,285320184.9618,285320184.9618
522.0000,39.0000,560315.9700,285880500.9318,285880500.9318
523.0000,10.0000,92147.6268,285972648.5586,285972648.5586
524.0000,55.7500,830723.5476,286803372.1062,286803372.1062
525.0000,34.3300,484924.7232,287288296.8294,287288296.8294
526.0000,53.1300,788426.9592,288076723.7886,288076723.7886
527.0000,68.0900,1029937.2498,289106661.0384,289106661.0384
528.0000,64.1100,965685.1806,290072346.2190,290072346.2190
529.0000,27.0300,367075.4508,290439421.6698,290439421.6698
530.0000,51.3000,758883.9228,291198305.5926,291198305.5926
531.0000,59.0700,884320.7514,292082626.3440,292082626.3440
532.0000,18.2000,224526.2616,292307152.6056,292307152.6056
533.0000,62.1800,934527.7698,293241680.3754,293241680.3754
534.0000,37.4500,535293.1794,293776973.5548,293776973.5548
535.0000,16.2400,192884.5392,293969858.0940,293969858.0940
536.0000,23.8100,315092.6208,294284950.7148,294284950.7148
537.0000,38.7500,556280.0364,294841230.7512,294841230.7512
538.0000,27.2600,370788.5100,295212019.2612,295212019.2612
539.0000,19.6200,247450.3668,295459469.6280,295459469.6280
540.0000,25.6100,344151.3456,295803620.9736,295803620.9736
541.0000,49.4100,728372.2614,296531993.2350,296531993.2350
542.0000,21.7200,281352.2124,296813345.4474,296813345.4474
543.0000,46.6700,684138.4248,297497483.8722,297497483.8722
544.0000,46.2200,676873.7436,298174357.6158,298174357.6158
545.0000,21.8600,283612.3356,298457969.9514,298457969.9514
546.0000,44.9700,656694.0738,299114664.0252,299114664.0252
547.0000,41.9600,608101.4286,299722765.4538,299722765.4538
548.0000,25.9400,349478.7786,300072244.2324,300072244.2324
549.0000,34.6200,489606.4068,300561850.6392,300561850.6392
550.0000,51.9300,769054.4766,301330905.1158,301330905.1158
551.0000,16.7300,200794.9698,301531700.0856,301531700.0856
552.0000,48.7800,718201.7082,302249901.7938,302249901.7938
553.0000,39.8300,573715.2708,302823617.0646,302823617.0646
554.0000,21.1000,271343.0964,303094960.1610,303094960.1610
555.0000,51.7400,765987.1662,303860947.3272,303860947.3272
556.0000,40.8600,590343.3192,304451290.6464,304451290.6464
557.0000,47.3300,694793.2908,305146083.9372,305146083.9372
558.0000,21.5200,278123.4654,305424207.4026,305424207.4026
559.0000,15.8000,185781.2958,305609988.6984,305609988.6984
560.0000,32.7800,459901.9326,306069890.6310,306069890.6310
561.0000,37.4400,535131.7422,306605022.3732,306605022.3732
562.0000,39.4800,568064.9634,307173087.3366,307173087.3366
563.0000,30.4700,422609.9022,307595697.2388,307595697.2388
564.0000,49.5700,730955.2596,308326652.4984,308326652.4984
565.0000,40.0200,576782.5806,308903435.0790,308903435.0790
566.0000,34.9800,495418.1514,309398853.2304,309398853.2304
567.0000,16.6500,199503.4710,309598356.7014,309598356.7014
568.0000,52.7100,781646.5902,310380003.2916,310380003.2916
569.0000,21.5400,278446.3398,310658449.6314,310658449.6314
570.0000,30.1900,418089.6564,311076539.2878,311076539.2878
571.0000,22.3900,292168.5156,311368707.8034,311368707.8034
572.0000,10.0000,92147.6268,311460855.4302,311460855.4302
573.0000,34.3000,484440.4110,311945295.8412,311945295.8412
574.0000,35.3000,500584.1472,312445879.9884,312445879.9884
575.0000,29.2200,402430.2324,312848310.2208,312848310.2208
576.0000,45.6600,667833.2520,313516143.4728,313516143.4728
577.0000,44.7900,653788.2012,314169931.6740,314169931.6740
578.0000,44.3900,647330.7072,314817262.3812,314817262.3812
579.0000,56.2400,838633.9782,315655896.3594,315655896.3594
580.0000,53.0700,787458.3354,316443354.6948,316443354.6948
581.0000,10.0000,92147.6268,316535502.3216,316535502.3216
582.0000,54.5900,811996.8138,317347499.1354,317347499.1354
583.0000,28.2300,386447.9340,317733947.0694,317733947.0694
584.0000,39.6400,570647.9610,318304595.0304,318304595.0304
585.0000,10.0000,92147.6268,318396742.6572,318396742.6572
586.0000,46.0900,674775.0582,319071517.7154,319071517.7154
587.0000,47.5500,698344.9128,319769862.6282,319769862.6282
588.0000,22.3200,291038.4540,320060901.0822,320060901.0822
589.0000,36.1500,514306.3224,320575207.4046,320575207.4046
590.0000,25.0600,335272.2906,320910479.6952,320910479.6952
591.0000,52.3600,775996.2828,321686475.9780,321686475.9780
592.0000,23.5900,311540.9988,321998016.9768,321998016.9768
593.0000,20.7700,266015.6634,322264032.6402,322264032.6402
594.0000,10.0000,92147.6268,322356180.2670,322356180.2670
595.0000,63.6100,957613.3128,323313793.5798,323313793.5798
596.0000,29.9600,414376.5972,323728170.1770,323728170.1770
597.0000,15.3200,178032.3024,323906202.4794,323906202.4794
598.0000,10.0000,92147.6268,323998350.1062,323998350.1062
599.0000,27.6300,376761.6924,324375111.7986,324375111.7986
600.0000,48.1200,707546.8422,325082658.6408,325082658.6408
601.0000,10.0000,92147.6268,325174806.2676,325174806.2676
602.0000,20.6900,264724.1646,325439530.4322,325439530.4322
603.0000,10.0000,92147.6268,325531678.0590,325531678.0590
604.0000,26.3500,356097.7098,325887775.7688,325887775.7688
605.0000,19.4600,244867.3692,326132643.1380,326132643.1380
606.0000,28.5800,392098.2414,326524741.3794,326524741.3794
607.0000,67.5900,1021865.3814,327546606.7608,327546606.7608
608.0000,21.2100,273118.9074,327819725.6682,327819725.6682
609.0000,21.8200,282966.5862,328102692.2544,328102692.2544
610.0000,33.7500,475561.3560,328578253.6104,328578253.6104
611.0000,19.5400,246158.8680,328824412.4784,328824412.4784
612.0000,59.6600,893845.5552,329718258.0336,329718258.0336
613.0000,13.6900,151718.0124,329869976.0460,329869976.0460
614.0000,26.8100,363523.8288,330233499.8748,330233499.8748
615.0000,29.1300,400977.2958,330634477.1706,330634477.1706
616.0000,10.2700,96506.4354,330730983.6060,330730983.6060
617.0000,32.5900,456834.6228,331187818.2288,331187818.2288
618.0000,10.0000,92147.6268,331279965.8556,331279965.8556
619.0000,18.1300,223396.2006,331503362.0562,331503362.0562
620.0000,45.9900,673160.6844,332176522.7406,332176522.7406
621.0000,23.1000,303630.5682,332480153.3088,332480153.3088
622.0000,17.6400,215485.7700,332695639.0788,332695639.0788
623.0000,13.0400,141224.5842,332836863.6630,332836863.6630
624.0000,29.3200,404044.6062,333240908.2692,333240908.2692
625.0000,24.4600,325586.0490,333566494.3182,333566494.3182
626.0000,20.4100,260203.9182,333826698.2364,333826698.2364
627.0000,13.9600,156076.8216,333982775.0580,333982775.0580
628.0000,35.2800,500261.2722,334483036.3302,334483036.3302
629.0000,35.6300,505911.5802,334988947.9104,334988947.9104
630.0000,10.0000,92147.6268,335081095.5372,335081095.5372
631.0000,10.0000,92147.6268,335173243.1640,335173243.1640
632.0000,12.8200,137672.9622,335310916.1262,335310916.1262
633.0000,15.1600,175449.3048,335486365.4310,335486365.4310
634.0000,10.0000,92147.6268,335578513.0578,335578513.0578
635.0000,10.0000,92147.6268,335670660.6846,335670660.6846
636.0000,10.0000,92147.6268,335762808.3114,335762808.3114
637.0000,31.4500,438430.7634,336201239.0748,336201239.0748
638.0000,33.1600,466036.5522,336667275.6270,336667275.6270
639.0000,10.0000,92147.6268,336759423.2538,336759423.2538
640.0000,10.0000,92147.6268,336851570.8806,336851570.8806
641.0000,13.0300,141063.1470,336992634.0276,336992634.0276
642.0000,10.0000,92147.6268,337084781.6544,337084781.6544
643.0000,10.0000,92147.6268,337176929.2812,337176929.2812
644.0000,14.9600,172220.5572,337349149.8384,337349149.8384
645.0000,15.6300,183036.8604,337532186.6988,337532186.6988
646.0000,10.0000,92147.6268,337624334.3256,337624334.3256
647.0000,16.2100,192400.2270,337816734.5526,337816734.5526
648.0000,10.0000,92147.6268,337908882.1794,337908882.1794
649.0000,10.0000,92147.6268,338001029.8062,338001029.8062
650.0000,10.0000,92147.6268,338093177.4330,338093177.4330
651.0000,13.7300,152363.7618,338245541.1948,338245541.1948
652.0000,20.4600,261011.1054,338506552.3002,338506552.3002
653.0000,10.0000,92147.6268,338598699.9270,338598699.9270
654.0000,10.0000,92147.6268,338690847.5538,338690847.5538
655.0000,10.0000,92147.6268,338782995.1806,338782995.1806
656.0000,20.9100,268275.7866,339051270.9672,339051270.9672
657.0000,10.0000,92147.6268,339143418.5940,339143418.5940
658.0000,38.6100,554019.9132,339697438.5072,339697438.5072
659.0000,37.3100,533033.0562,340230471.5634,340230471.5634
660.0000,10.0000,92147.6268,340322619.1902,340322619.1902
661.0000,21.4500,276993.4038,340599612.5940,340599612.5940
662.0000,10.0000,92147.6268,340691760.2208,340691760.2208
663.0000,10.0000,92147.6268,340783907.8476,340783907.8476
664.0000,26.3200,355613.3982,341139521.2458,341139521.2458
665.0000,10.0000,92147.6268,341231668.8726,341231668.8726
666.0000,38.3000,549015.3552,341780684.2278,341780684.2278
667.0000,26.3000,355290.5232,342135974.7510,342135974.7510
668.0000,10.0000,92147.6268,342228122.3778,342228122.3778
669.0000,26.4700,358034.9586,342586157.3364,342586157.3364
670.0000,40.5000,584531.5740,343170688.9104,343170688.9104
671.0000,13.7600,152848.0740,343323536.9844,343323536.9844
672.0000,10.0000,92147.6268,343415684.6112,343415684.6112
673.0000,20.9000,268114.3488,343683798.9600,343683798.9600
674.0000,10.0600,93116.2512,343776915.2112,343776915.2112
675.0000,10.0000,92147.6268,343869062.8380,343869062.8380
676.0000,12.2500,128471.0328,343997533.8708,343997533.8708
677.0000,10.0000,92147.6268,344089681.4976,344089681.4976
678.0000,32.3300,452637.2514,344542318.7490,344542318.7490
679.0000,10.0000,92147.6268,344634466.3758,344634466.3758
680.0000,17.1300,207252.4644,344841718.8402,344841718.8402
681.0000,14.8500,170444.7462,345012163.5864,345012163.5864
682.0000,10.0000,92147.6268,345104311.2132,345104311.2132
683.0000,10.0000,92147.6268,345196458.8400,345196458.8400
684.0000,10.0000,92147.6268,345288606.4668,345288606.4668
685.0000,13.1700,143323.2702,345431929.7370,345431929.7370
686.0000,10.0000,92147.6268,345524077.3638,345524077.3638
687.0000,10.0000,92147.6268,345616224.9906,345616224.9906
688.0000,20.3900,259881.0438,345876106.0344,345876106.0344
689.0000,10.0000,92147.6268,345968253.6612,345968253.6612
690.0000,14.1500,159144.1314,346127397.7926,346127397.7926
691.0000,10.0000,92147.6268,346219545.4194,346219545.4194
692.0000,10.0000,92147.6268,346311693.0462,346311693.0462
693.0000,18.8100,234373.9410,346546066.9872,346546066.9872
694.0000,10.0000,92147.6268,346638214.6140,346638214.6140
695.0000,10.0000,92147.6268,346730362.2408,346730362.2408
696.0000,37.3600,533840.2434,347264202.4842,347264202.4842
697.0000,10.0000,92147.6268,347356350.1110,347356350.1110
698.0000,10.0000,92147.6268,347448497.7378,347448497.7378
699.0000,11.6700,119107.6662,347567605.4040,347567605.4040
700.0000,10.0000,92147.6268,347659753.0308,347659753.0308
701.0000,11.8800,122497.8504,347782250.8812,347782250.8812
702.0000,10.0000,92147.6268,347874398.5080,347874398.5080
703.0000,10.0000,92147.6268,347966546.1348,347966546.1348
704.0000,10.0000,92147.6268,348058693.7616,348058693.7616
705.0000,11.0600,109259.9868,348167953.7484,348167953.7484
706.0000,13.8100,153655.2612,348321609.0096,348321609.0096
707.0000,31.9700,446825.5062,348768434.5158,348768434.5158
708.0000,10.0000,92147.6268,348860582.1426,348860582.1426
709.0000,10.0000,92147.6268,348952729.7694,348952729.7694
710.0000,10.0000,92147.6268,349044877.3962,349044877.3962
711.0000,22.8100,298948.8846,349343826.2808,349343826.2808
712.0000,10.0000,92147.6268,349435973.9076,349435973.9076
713.0000,10.0000,92147.6268,349528121.5344,349528121.5344
714.0000,10.0000,92147.6268,349620269.1612,349620269.1612
715.0000,10.0000,92147.6268,349712416.7880,349712416.7880
716.0000,10.0000,92147.6268,349804564.4148,349804564.4148
717.0000,10.0000,92147.6268,349896712.0416,349896712.0416
718.0000,33.1300,465552.2400,350362264.2816,350362264.2816
719.0000,21.6900,280867.9002,350643132.1818,350643132.1818
720.0000,12.2200,127986.7206,350771118.9024,350771118.9024
721.0000,17.3300,210481.2114,350981600.1138,350981600.1138
722.0000,10.0000,92147.6268,351073747.7406,351073747.7406
723.0000,10.0000,92147.6268,351165895.3674,351165895.3674
724.0000,10.0000,92147.6268,351258042.9942,351258042.9942
725.0000,10.0000,92147.6268,351350190.6210,351350190.6210
726.0000,10.0000,92147.6268,351442338.2478,351442338.2478
727.0000,10.0000,92147.6268,351534485.8746,351534485.8746
728.0000,15.5200,181261.0494,351715746.9240,351715746.9240
729.0000,10.0000,92147.6268,351807894.5508,351807894.5508
730.0000,10.0000,92147.6268,351900042.1776,351900042.1776
731.0000,16.6700,199826.3460,352099868.5236,352099868.5236
732.0000,13.8500,154301.0106,352254169.5342,352254169.5342
733.0000,10.0000,92147.6268,352346317.1610,352346317.1610
734.0000,14.9000,171251.9334,352517569.0944,352517569.0944
735.0000,10.0000,92147.6268,352609716.7212,352609716.7212
736.0000,10.0000,92147.6268,352701864.3480,352701864.3480
737.0000,10.0000,92147.6268,352794011.9748,352794011.9748
738.0000,10.0000,92147.6268,352886159.6016,352886159.6016
739.0000,10.0000,92147.6268,352978307.2284,352978307.2284
740.0000,10.0000,92147.6268,353070454.8552,353070454.8552
741.0000,10.0000,92147.6268,353162602.4820,353162602.4820
742.0000,23.4700,309603.7506,353472206.2326,353472206.2326
743.0000,10.0000,92147.6268,353564353.8594,353564353.8594
744.0000,10.0000,92147.6268,353656501.4862,353656501.4862
745.0000,10.0000,92147.6268,353748649.1130,353748649.1130
746.0000,10.0000,92147.6268,353840796.7398,353840796.7398
747.0000,10.0000,92147.6268,353932944.3666,353932944.3666
748.0000,10.0000,92147.6268,354025091.9934,354025091.9934
749.0000,10.0000,92147.6268,354117239.6202,354117239.6202
750.0000,10.0000,92147.6268,354209387.2470,354209387.2470
751.0000,13.7000,151879.4502,354361266.6972,354361266.6972
752.0000,10.0000,92147.6268,354453414.3240,354453414.3240
753.0000,10.0000,92147.6268,354545561.9508,354545561.9508
754.0000,10.0000,92147.6268,354637709.5776,354637709.5776
755.0000,35.3600,501552.7710,355139262.3486,355139262.3486
756.0000,10.0000,92147.6268,355231409.9754,355231409.9754
757.0000,10.0000,92147.6268,355323557.6022,355323557.6022
758.0000,10.0000,92147.6268,355415705.2290,355415705.2290
759.0000,12.4600,131861.2176,355547566.4466,355547566.4466
760.0000,27.8200,379829.0022,355927395.4488,355927395.4488
761.0000,10.0000,92147.6268,356019543.0756,356019543.0756
762.0000,10.1400,94407.7500,356113950.8256,356113950.8256
763.0000,10.0000,92147.6268,356206098.4524,356206098.4524
764.0000,10.0000,92147.6268,356298246.0792,356298246.0792
765.0000,10.0000,92147.6268,356390393.7060,356390393.7060
766.0000,10.0000,92147.6268,356482541.3328,356482541.3328
767.0000,18.0500,222104.7012,356704646.0340,356704646.0340
768.0000,10.0000,92147.6268,356796793.6608,356796793.6608
769.0000,19.2900,242122.9338,357038916.5946,357038916.5946
770.0000,10.8700,106192.6770,357145109.2716,357145109.2716
771.0000,10.0000,92147.6268,357237256.8984,357237256.8984
772.0000,10.0000,92147.6268,357329404.5252,357329404.5252
773.0000,10.0000,92147.6268,357421552.1520,357421552.1520
774.0000,10.0000,92147.6268,357513699.7788,357513699.7788
775.0000,10.0000,92147.6268,357605847.4056,357605847.4056
776.0000,10.0000,92147.6268,357697995.0324,357697995.0324
