Time,target_send_rate,total_size_bytes
819.0000,10.0000,567750630.6876
820.0000,10.0000,567842778.3144
821.0000,10.0000,567934925.9412
822.0000,10.0000,568027073.5680
823.0000,10.0000,568119221.1948
824.0000,10.0000,568211368.8216
825.0000,10.0000,568303516.4484
826.0000,10.0000,568395664.0752
827.0000,10.0000,568487811.7020
828.0000,10.0000,568579959.3288
829.0000,10.0000,568672106.9556
830.0000,10.0000,568764254.5824
831.0000,10.0000,568856402.2092
832.0000,10.0000,568948549.8360
833.0000,10.0000,569040697.4628
834.0000,10.0000,569132845.0896
835.0000,10.0000,569224992.7164
836.0000,10.0000,569317140.3432
837.0000,10.0000,569409287.9700
838.0000,10.0000,569501435.5968
839.0000,10.0000,569593583.2236
840.0000,10.0000,569685730.8504
841.0000,10.0000,569777878.4772
842.0000,10.0000,569870026.1040
843.0000,10.0000,569962173.7308
844.0000,10.0000,570054321.3576
845.0000,10.0000,570146468.9844
846.0000,10.0000,570238616.6112
847.0000,10.0000,570330764.2380
848.0000,10.0000,570422911.8648
849.0000,10.0000,570515059.4916
850.0000,10.0000,570607207.1184
851.0000,10.0000,570699354.7452
852.0000,10.0000,570791502.3720
853.0000,10.0000,570883649.9988
854.0000,10.0000,570975797.6256
855.0000,10.0000,571067945.2524
856.0000,10.0000,571160092.8792
857.0000,10.0000,571252240.5060
858.0000,10.0000,571344388.1328
859.0000,10.0000,571436535.7596
860.0000,10.0000,571528683.3864
861.0000,10.0000,571620831.0132
862.0000,10.0000,571712978.6400
863.0000,10.0000,571805126.2668
864.0000,10.0000,571897273.8936
865.0000,10.0000,571989421.5204
866.0000,10.0000,572081569.1472
867.0000,10.0000,572173716.7740
868.0000,10.0000,572265864.4008
869.0000,10.0000,572358012.0276
870.0000,10.0000,572450159.6544
871.0000,10.0000,572542307.2812
872.0000,10.0000,572634454.9080
873.0000,10.0000,572726602.5348
874.0000,10.0000,572818750.1616
875.0000,10.0000,572910897.7884
876.0000,10.0000,573003045.4152
877.0000,10.0000,573095193.0420
878.0000,10.0000,573187340.6688
879.0000,10.0000,573279488.2956
880.0000,10.0000,573371635.9224
881.0000,10.0000,573463783.5492
882.0000,10.0000,573555931.1760
883.0000,10.0000,573648078.8028
884.0000,10.0000,573740226.4296
885.0000,10.0000,573832374.0564
886.0000,10.0000,573924521.6832
887.0000,10.0000,574016669.3100
888.0000,10.0000,574108816.9368
889.0000,10.0000,574200964.5636
890.0000,10.0000,574293112.1904
891.0000,10.0000,574385259.8172
892.0000,10.0000,574477407.4440
893.0000,10.0000,574569555.0708
894.0000,10.0000,574661702.6976
895.0000,10.0000,574753850.3244
896.0000,10.0000,574845997.9512
897.0000,10.0000,574938145.5780
898.0000,10.0000,575030293.2048
899.0000,10.0000,575122440.8316
900.0000,10.0000,575214588.4584
901.0000,10.0000,575306736.0852
902.0000,10.0000,575398883.7120
903.0000,10.0000,575491031.3388
904.0000,10.0000,575583178.9656
905.0000,10.0000,575675326.5924
906.0000,10.0000,575767474.2192
907.0000,10.0000,575859621.8460
908.0000,10.0000,575951769.4728
909.0000,10.0000,576043917.0996
910.0000,10.0000,576136064.7264
911.0000,10.0000,576228212.3532
912.0000,10.0000,576320359.9800
913.0000,10.0000,576412507.6068
914.0000,10.0000,576504655.2336
915.0000,10.0000,576596802.8604
916.0000,10.0000,576688950.4872
917.0000,10.0000,576781098.1140
918.0000,10.0000,576873245.7408
919.0000,10.0000,576965393.3676
920.0000,10.0000,577057540.9944
921.0000,10.0000,577149688.6212
922.0000,10.0000,577241836.2480
923.0000,10.0000,577333983.8748
924.0000,10.0000,577426131.5016
925.0000,10.0000,577518279.1284
926.0000,10.0000,577610426.7552
927.0000,10.0000,577702574.3820
928.0000,10.0000,577794722.0088
929.0000,10.0000,577886869.6356
930.0000,10.0000,577979017.2624
931.0000,10.0000,578071164.8892
932.0000,10.0000,578163312.5160
933.0000,10.0000,578255460.1428
934.0000,10.0000,578347607.7696
935.0000,10.0000,578439755.3964
936.0000,10.0000,578531903.0232
937.0000,10.0000,578624050.6500
938.0000,10.0000,578716198.2768
939.0000,10.0000,578808345.9036
940.0000,10.0000,578900493.5304
941.0000,10.0000,578992641.1572
942.0000,10.0000,579084788.7840
943.0000,10.0000,579176936.4108
944.0000,10.0000,579269084.0376
945.0000,10.0000,579361231.6644
946.0000,10.0000,579453379.2912
947.0000,10.0000,579545526.9180
948.0000,10.0000,579637674.5448
949.0000,10.0000,579729822.1716
950.0000,10.0000,579821969.7984
951.0000,10.0000,579914117.4252
952.0000,10.0000,580006265.0520
953.0000,10.0000,580098412.6788
954.0000,10.0000,580190560.3056
955.0000,10.0000,580282707.9324
956.0000,10.0000,580374855.5592
957.0000,10.0000,580467003.1860
958.0000,10.0000,580559150.8128
959.0000,10.0000,580651298.4396
960.0000,10.0000,580743446.0664
961.0000,10.0000,580835593.6932
962.0000,10.0000,580927741.3200
963.0000,10.0000,581019888.9468
964.0000,10.0000,581112036.5736
965.0000,10.0000,581204184.2004
966.0000,10.0000,581296331.8272
967.0000,10.0000,581388479.4540
968.0000,10.0000,581480627.0808
969.0000,10.0000,581572774.7076
970.0000,10.0000,581664922.3344
971.0000,10.0000,581757069.9612
972.0000,10.0000,581849217.5880
973.0000,10.0000,581941365.2148
974.0000,10.0000,582033512.8416
975.0000,10.0000,582125660.4684
976.0000,10.0000,582217808.0952
977.0000,10.0000,582309955.7220
978.0000,10.0000,582402103.3488
979.0000,10.0000,582494250.9756
980.0000,10.0000,582586398.6024
981.0000,10.0000,582678546.2292
982.0000,10.0000,582770693.8560
983.0000,10.0000,582862841.4828
984.0000,10.0000,582954989.1096
985.0000,10.0000,583047136.7364
986.0000,10.0000,583139284.3632
987.0000,10.0000,583231431.9900
988.0000,10.0000,583323579.6168
989.0000,10.0000,583415727.2436
990.0000,10.0000,583507874.8704
991.0000,10.0000,583600022.4972
992.0000,10.0000,583692170.1240
993.0000,10.0000,583784317.7508
994.0000,10.0000,583876465.3776
995.0000,10.0000,583968613.0044
996.0000,10.0000,584060760.6312
997.0000,10.0000,584152908.2580
998.0000,10.0000,584245055.8848
999.0000,10.0000,584337203.5116
1000.0000,10.0000,584429351.1384
1001.0000,10.0000,584521498.7652
1002.0000,10.0000,584613646.3920
1003.0000,10.0000,584705794.0188
1004.0000,10.0000,584797941.6456
1005.0000,10.0000,584890089.2724
1006.0000,10.0000,584982236.8992
1007.0000,10.0000,585074384.5260
1008.0000,10.0000,585166532.1528
1009.0000,10.0000,585258679.7796
1010.0000,10.0000,585350827.4064
1011.0000,10.0000,585442975.0332
1012.0000,10.0000,585535122.6600
1013.0000,10.0000,585627270.2868
1014.0000,10.0000,585719417.9136
1015.0000,10.0000,585811565.5404
1016.0000,10.0000,585903713.1672
1017.0000,10.0000,585995860.7940
1018.0000,10.0000,586088008.4208
1019.0000,10.0000,586180156.0476
1020.0000,10.0000,586272303.6744
1021.0000,10.0000,586364451.3012
1022.0000,10.0000,586456598.9280
1023.0000,10.0000,586548746.5548
1024.0000,10.0000,586640894.1816
1025.0000,10.0000,586733041.8084
1026.0000,10.0000,586825189.4352
1027.0000,10.0000,586917337.0620
1028.0000,10.0000,587009484.6888
1029.0000,10.0000,587101632.3156
1030.0000,10.0000,587193779.9424
1031.0000,10.0000,587285927.5692
1032.0000,10.0000,587378075.1960
1033.0000,10.0000,587470222.8228
1034.0000,10.0000,587562370.4496
1035.0000,10.0000,587654518.0764
1036.0000,10.0000,587746665.7032
1037.0000,10.0000,587838813.3300
1038.0000,10.0000,587930960.9568
1039.0000,10.0000,588023108.5836
1040.0000,10.0000,588115256.2104
1041.0000,10.0000,588207403.8372
1042.0000,10.0000,588299551.4640
1043.0000,10.0000,588391699.0908
1044.0000,10.0000,588483846.7176
1045.0000,10.0000,588575994.3444
1046.0000,10.0000,588668141.9712
1047.0000,10.0000,588760289.5980
1048.0000,10.0000,588852437.2248
1049.0000,10.0000,588944584.8516
1050.0000,10.0000,589036732.4784
1051.0000,10.0000,589128880.1052
1052.0000,10.0000,589221027.7320
1053.0000,10.0000,589313175.3588
1054.0000,10.0000,589405322.9856
1055.0000,10.0000,589497470.6124
1056.0000,10.0000,589589618.2392
1057.0000,10.0000,589681765.8660
1058.0000,10.0000,589773913.4928
1059.0000,10.0000,589866061.1196
1060.0000,10.0000,589958208.7464
1061.0000,10.0000,590050356.3732
1062.0000,10.0000,590142504.0000
1063.0000,10.0000,590234651.6268
1064.0000,10.0000,590326799.2536
1065.0000,10.0000,590418946.8804
1066.0000,10.0000,590511094.5072
1067.0000,10.0000,590603242.1340
1068.0000,10.0000,590695389.7608
1069.0000,10.0000,590787537.3876
1070.0000,10.0000,590879685.0144
1071.0000,10.0000,590971832.6412
1072.0000,10.0000,591063980.2680
1073.0000,10.0000,591156127.8948
1074.0000,10.0000,591248275.5216
1075.0000,10.0000,591340423.1484
1076.0000,10.0000,591432570.7752
1077.0000,10.0000,591524718.4020
1078.0000,10.0000,591616866.0288
1079.0000,10.0000,591709013.6556
1080.0000,10.0000,591801161.2824
1081.0000,10.0000,591893308.9092
1082.0000,10.0000,591985456.5360
1083.0000,10.0000,592077604.1628
1084.0000,10.0000,592169751.7896
1085.0000,10.0000,592261899.4164
1086.0000,10.0000,592354047.0432
1087.0000,10.0000,592446194.6700
1088.0000,10.0000,592538342.2968
1089.0000,10.0000,592630489.9236
1090.0000,10.0000,592722637.5504
1091.0000,10.0000,592814785.1772
1092.0000,10.0000,592906932.8040
1093.0000,10.0000,592999080.4308
1094.0000,10.0000,593091228.0576
1095.0000,10.0000,593183375.6844
1096.0000,10.0000,593275523.3112
1097.0000,10.0000,593367670.9380
1098.0000,10.0000,593459818.5648
1099.0000,10.0000,593551966.1916
1100.0000,10.0000,593644113.8184
1101.0000,10.0000,593736261.4452
1102.0000,10.0000,593828409.0720
1103.0000,10.0000,593920556.6988
1104.0000,10.0000,594012704.3256
1105.0000,10.0000,594104851.9524
1106.0000,10.0000,594196999.5792
1107.0000,10.0000,594289147.2060
1108.0000,10.0000,594381294.8328
1109.0000,10.0000,594473442.4596
1110.0000,10.0000,594565590.0864
1111.0000,10.0000,594657737.7132
1112.0000,10.0000,594749885.3400
1113.0000,10.0000,594842032.9668
1114.0000,10.0000,594934180.5936
1115.0000,10.0000,595026328.2204
1116.0000,10.0000,595118475.8472
1117.0000,10.0000,595210623.4740
1118.0000,10.0000,595302771.1008
1119.0000,10.0000,595394918.7276
1120.0000,10.0000,595487066.3544
1121.0000,10.0000,595579213.9812
1122.0000,10.0000,595671361.6080
1123.0000,10.0000,595763509.2348
1124.0000,10.0000,595855656.8616
1125.0000,10.0000,595947804.4884
1126.0000,10.0000,596039952.1152
1127.0000,10.0000,596132099.7420
1128.0000,10.0000,596224247.3688
1129.0000,10.0000,596316394.9956
1130.0000,10.0000,596408542.6224
1131.0000,10.0000,596500690.2492
1132.0000,10.0000,596592837.8760
1133.0000,10.0000,596684985.5028
1134.0000,10.0000,596777133.1296
1135.0000,10.0000,596869280.7564
1136.0000,10.0000,596961428.3832
1137.0000,10.0000,597053576.0100
1138.0000,10.0000,597145723.6368
1139.0000,10.0000,597237871.2636
1140.0000,10.0000,597330018.8904
1141.0000,10.0000,597422166.5172
1142.0000,10.0000,597514314.1440
1143.0000,10.0000,597606461.7708
1144.0000,10.0000,597698609.3976
1145.0000,10.0000,597790757.0244
1146.0000,10.0000,597882904.6512
1147.0000,10.0000,597975052.2780
1148.0000,10.0000,598067199.9048
1149.0000,10.0000,598159347.5316
1150.0000,10.0000,598251495.1584
1151.0000,10.0000,598343642.7852
1152.0000,10.0000,598435790.4120
1153.0000,10.0000,598527938.0388
1154.0000,10.0000,598620085.6656
1155.0000,10.0000,598712233.2924
1156.0000,10.0000,598804380.9192
1157.0000,10.0000,598896528.5460
1158.0000,10.0000,598988676.1728
1159.0000,10.0000,599080823.7996
1160.0000,10.0000,599172971.4264
1161.0000,10.0000,599265119.0532
1162.0000,10.0000,599357266.6800
1163.0000,10.0000,599449414.3068
1164.0000,10.0000,599541561.9336
1165.0000,10.0000,599633709.5604
1166.0000,10.0000,599725857.1872
1167.0000,10.0000,599818004.8140
1168.0000,10.0000,599910152.4408
1169.0000,10.0000,600002300.0676
1170.0000,10.0000,600094447.6944
1171.0000,10.0000,600186595.3212
1172.0000,10.0000,600278742.9480
1173.0000,10.0000,600370890.5748
1174.0000,10.0000,600463038.2016
1175.0000,10.0000,600555185.8284
1176.0000,10.0000,600647333.4552
1177.0000,10.0000,600739481.0820
1178.0000,10.0000,600831628.7088
1179.0000,10.0000,600923776.3356
1180.0000,10.0000,601015923.9624
1181.0000,10.0000,601108071.5892
1182.0000,10.0000,601200219.2160
1183.0000,10.0000,601292366.8428
1184.0000,10.0000,601384514.4696
1185.0000,10.0000,601476662.0964
1186.0000,10.0000,601568809.7232
1187.0000,10.0000,601660957.3500
1188.0000,10.0000,601753104.9768
1189.0000,10.0000,601845252.6036
1190.0000,10.0000,601937400.2304
1191.0000,10.0000,602029547.8572
1192.0000,10.0000,602121695.4840
1193.0000,10.0000,602213843.1108
1194.0000,10.0000,602305990.7376
1195.0000,10.0000,602398138.3644
1196.0000,10.0000,602490285.9912
1197.0000,10.0000,602582433.6180
1198.0000,10.0000,602674581.2448
1199.0000,10.0000,602766728.8716
1200.0000,10.0000,602858876.4984
1201.0000,10.0000,602951024.1252
1202.0000,10.0000,603043171.7520
1203.0000,10.0000,603135319.3788
1204.0000,10.0000,603227467.0056
1205.0000,10.0000,603319614.6324
1206.0000,10.0000,603411762.2592
1207.0000,10.0000,603503909.8860
1208.0000,10.0000,603596057.5128
1209.0000,10.0000,603688205.1396
1210.0000,10.0000,603780352.7664
1211.0000,10.0000,603872500.3932
1212.0000,10.0000,603964648.0200
1213.0000,10.0000,604056795.6468
1214.0000,10.0000,604148943.2736
1215.0000,10.0000,604241090.9004
1216.0000,10.0000,604333238.5272
1217.0000,10.0000,604425386.1540
1218.0000,10.0000,604517533.7808
1219.0000,10.0000,604609681.4076
1220.0000,10.0000,604701829.0344
1221.0000,10.0000,604793976.6612
1222.0000,10.0000,604886124.2880
1223.0000,10.0000,604978271.9148
1224.0000,10.0000,605070419.5416
1225.0000,10.0000,605162567.1684
1226.0000,10.0000,605254714.7952
1227.0000,10.0000,605346862.4220
1228.0000,10.0000,605439010.0488
1229.0000,10.0000,605531157.6756
1230.0000,10.0000,605623305.3024
1231.0000,10.0000,605715452.9292
1232.0000,10.0000,605807600.5560
1233.0000,10.0000,605899748.1828
1234.0000,10.0000,605991895.8096
1235.0000,10.0000,606084043.4364
1236.0000,10.0000,606176191.0632
1237.0000,10.0000,606268338.6900
1238.0000,10.0000,606360486.3168
1239.0000,10.0000,606452633.9436
1240.0000,10.0000,606544781.5704
1241.0000,10.0000,606636929.1972
1242.0000,10.0000,606729076.8240
1243.0000,10.0000,606821224.4508
1244.0000,10.0000,606913372.0776
1245.0000,10.0000,607005519.7044
1246.0000,10.0000,607097667.3312
1247.0000,10.0000,607189814.9580
1248.0000,10.0000,607281962.5848
1249.0000,10.0000,607374110.2116
1250.0000,10.0000,607466257.8384
1251.0000,10.0000,607558405.4652
1252.0000,10.0000,607650553.0920
1253.0000,10.0000,607742700.7188
1254.0000,10.0000,607834848.3456
1255.0000,10.0000,607926995.9724
1256.0000,10.0000,608019143.5992
1257.0000,10.0000,608111291.2260
1258.0000,10.0000,608203438.8528
1259.0000,10.0000,608295586.4796
1260.0000,10.0000,608387734.1064
1261.0000,10.0000,608479881.7332
1262.0000,10.0000,608572029.3600
1263.0000,10.0000,608664176.9868
1264.0000,10.0000,608756324.6136
1265.0000,10.0000,608848472.2404
1266.0000,10.0000,608940619.8672
1267.0000,10.0000,609032767.4940
1268.0000,10.0000,609124915.1208
1269.0000,10.0000,609217062.7476
1270.0000,10.0000,609309210.3744
1271.0000,10.0000,609401358.0012
1272.0000,10.0000,609493505.6280
1273.0000,10.0000,609585653.2548
1274.0000,10.0000,609677800.8816
1275.0000,10.0000,609769948.5084
1276.0000,10.0000,609862096.1352
1277.0000,10.0000,609954243.7620
1278.0000,10.0000,610046391.3888
1279.0000,10.0000,610138539.0156
1280.0000,10.0000,610230686.6424
1281.0000,10.0000,610322834.2692
1282.0000,10.0000,610414981.8960
1283.0000,10.0000,610507129.5228
1284.0000,10.0000,610599277.1496
1285.0000,10.0000,610691424.7764
1286.0000,10.0000,610783572.4032
1287.0000,10.0000,610875720.0300
1288.0000,10.0000,610967867.6568
1289.0000,10.0000,611060015.2836
1290.0000,10.0000,611152162.9104
1291.0000,10.0000,611244310.5372
1292.0000,10.0000,611336458.1640
1293.0000,10.0000,611428605.7908
1294.0000,10.0000,611520753.4176
1295.0000,10.0000,611612901.0444
1296.0000,10.0000,611705048.6712
1297.0000,10.0000,611797196.2980
1298.0000,10.0000,611889343.9248
1299.0000,10.0000,611981491.5516
1300.0000,10.0000,612073639.1784
1301.0000,10.0000,612165786.8052
1302.0000,10.0000,612257934.4320
1303.0000,10.0000,612350082.0588
1304.0000,10.0000,612442229.6856
1305.0000,10.0000,612534377.3124
1306.0000,10.0000,612626524.9392
1307.0000,10.0000,612718672.5660
1308.0000,10.0000,612810820.1928
1309.0000,10.0000,612902967.8196
1310.0000,10.0000,612995115.4464
1311.0000,10.0000,613087263.0732
1312.0000,10.0000,613179410.7000
1313.0000,10.0000,613271558.3268
1314.0000,10.0000,613363705.9536
1315.0000,10.0000,613455853.5804
1316.0000,10.0000,613548001.2072
1317.0000,10.0000,613640148.8340
1318.0000,10.0000,613732296.4608
1319.0000,10.0000,613824444.0876
1320.0000,10.0000,613916591.7144
1321.0000,10.0000,614008739.3412
1322.0000,10.0000,614100886.9680
1323.0000,10.0000,614193034.5948
1324.0000,10.0000,614285182.2216
1325.0000,10.0000,614377329.8484
1326.0000,10.0000,614469477.4752
1327.0000,10.0000,614561625.1020
1328.0000,10.0000,614653772.7288
1329.0000,10.0000,614745920.3556
1330.0000,10.0000,614838067.9824
1331.0000,10.0000,614930215.6092
1332.0000,10.0000,615022363.2360
1333.0000,10.0000,615114510.8628
1334.0000,10.0000,615206658.4896
1335.0000,10.0000,615298806.1164
1336.0000,10.0000,615390953.7432
1337.0000,10.0000,615483101.3700
1338.0000,10.0000,615575248.9968
1339.0000,10.0000,615667396.6236
1340.0000,10.0000,615759544.2504
1341.0000,10.0000,615851691.8772
1342.0000,10.0000,615943839.5040
1343.0000,10.0000,616035987.1308
1344.0000,10.0000,616128134.7576
1345.0000,10.0000,616220282.3844
1346.0000,10.0000,616312430.0112
1347.0000,10.0000,616404577.6380
1348.0000,10.0000,616496725.2648
1349.0000,10.0000,616588872.8916
1350.0000,10.0000,616681020.5184
1351.0000,10.0000,616773168.1452
1352.0000,10.0000,616865315.7720
1353.0000,10.0000,616957463.3988
1354.0000,10.0000,617049611.0256
1355.0000,10.0000,617141758.6524
1356.0000,10.0000,617233906.2792
1357.0000,10.0000,617326053.9060
1358.0000,10.0000,617418201.5328
1359.0000,10.0000,617510349.1596
1360.0000,10.0000,617602496.7864
1361.0000,10.0000,617694644.4132
1362.0000,10.0000,617786792.0400
1363.0000,10.0000,617878939.6668
1364.0000,10.0000,617971087.2936
1365.0000,10.0000,618063234.9204
1366.0000,10.0000,618155382.5472
1367.0000,10.0000,618247530.1740
1368.0000,10.0000,618339677.8008
1369.0000,10.0000,618431825.4276
1370.0000,10.0000,618523973.0544
1371.0000,10.0000,618616120.6812
1372.0000,10.0000,618708268.3080
1373.0000,10.0000,618800415.9348
1374.0000,10.0000,618892563.5616
1375.0000,10.0000,618984711.1884
1376.0000,10.0000,619076858.8152
1377.0000,10.0000,619169006.4420
1378.0000,10.0000,619261154.0688
1379.0000,10.0000,619353301.6956
1380.0000,10.0000,619445449.3224
1381.0000,10.0000,619537596.9492
1382.0000,10.0000,619629744.5760
1383.0000,10.0000,619721892.2028
1384.0000,10.0000,619814039.8296
1385.0000,10.0000,619906187.4564
1386.0000,10.0000,619998335.0832
1387.0000,10.0000,620090482.7100
1388.0000,10.0000,620182630.3368
1389.0000,10.0000,620274777.9636
1390.0000,10.0000,620366925.5904
1391.0000,10.0000,620459073.2172
1392.0000,10.0000,620551220.8440
1393.0000,10.0000,620643368.4708
1394.0000,10.0000,620735516.0976
1395.0000,10.0000,620827663.7244
1396.0000,10.0000,620919811.3512
1397.0000,10.0000,621011958.9780
1398.0000,10.0000,621104106.6048
1399.0000,10.0000,621196254.2316
1400.0000,10.0000,621288401.8584
1401.0000,10.0000,621380549.4852
1402.0000,10.0000,621472697.1120
1403.0000,10.0000,621564844.7388
1404.0000,10.0000,621656992.3656
